CustomerID,Recency,Frequency,Monetary,R,F,M,RMF,customer_type
14506.0,18,295,1960.6499999999999,1,1,1,3,Platinum
14507.0,24,95,1367.8799999999997,2,2,2,6,Gold
14508.0,23,55,268.05000000000007,2,2,4,8,Gold
14511.0,12,68,1314.8100000000002,1,2,2,5,Platinum
14512.0,188,23,275.28,4,3,4,11,Bronze
14513.0,101,12,455.59000000000003,3,4,3,10,Silver
14514.0,62,69,990.2,3,2,2,7,Gold
14515.0,18,98,2076.8900000000003,1,2,1,4,Platinum
14517.0,34,18,330.45000000000005,2,3,3,8,Gold
14518.0,65,16,174.37,3,4,4,11,Bronze
14520.0,2,4,270.6,1,4,4,9,Silver
14522.0,25,17,974.54,2,4,2,8,Gold
14523.0,109,12,241.09,3,4,4,11,Bronze
14524.0,32,197,1843.83,2,1,1,4,Platinum
14525.0,20,282,4215.900000000001,2,1,1,4,Platinum
14527.0,3,971,8507.130000000001,1,1,1,3,Platinum
14528.0,38,18,364.21999999999997,2,3,3,8,Gold
14529.0,61,213,578.6099999999999,3,1,3,7,Gold
14530.0,26,213,2862.11,2,1,1,4,Platinum
14532.0,237,64,932.8500000000001,4,2,2,8,Gold
14533.0,25,62,1949.7200000000003,2,2,1,5,Platinum
14534.0,3,508,4397.3,1,1,1,3,Platinum
14535.0,61,328,2854.84,3,1,1,5,Platinum
14536.0,260,18,170.95,4,3,4,11,Bronze
14537.0,58,10,355.56000000000006,3,4,3,10,Silver
14538.0,65,19,388.24999999999994,3,3,3,9,Silver
14539.0,16,32,537.48,1,3,3,7,Gold
14540.0,10,71,952.66,1,2,2,5,Platinum
14541.0,59,105,1453.35,3,1,2,6,Gold
14542.0,186,5,103.25000000000001,4,4,4,12,Bronze
14543.0,29,71,3599.73,2,2,1,5,Platinum
14544.0,25,111,2004.3000000000004,2,1,1,4,Platinum
14546.0,6,397,2573.9300000000003,1,1,1,3,Platinum
14547.0,4,355,3974.7500000000005,1,1,1,3,Platinum
14548.0,151,4,652.8,4,4,3,11,Bronze
14549.0,312,56,289.24,4,2,4,10,Silver
14550.0,11,47,757.3700000000001,1,2,2,5,Platinum
14551.0,19,10,186.23000000000002,2,4,4,10,Silver
14552.0,152,57,164.22,4,2,4,10,Silver
14553.0,20,113,859.2700000000001,2,1,2,5,Platinum
14554.0,11,203,2279.4900000000002,1,1,1,3,Platinum
14555.0,58,19,312.54,3,3,3,9,Silver
14557.0,86,16,788.38,3,4,2,9,Silver
14560.0,8,74,2237.7699999999995,1,2,1,4,Platinum
14561.0,76,69,1080.76,3,2,2,7,Gold
14562.0,4,419,5006.77,1,1,1,3,Platinum
14565.0,96,127,3099.1200000000003,3,1,1,5,Platinum
14566.0,111,4,1432.0,3,4,2,9,Silver
14567.0,57,33,1530.3600000000001,3,3,2,8,Gold
14569.0,2,12,227.38999999999996,1,4,4,9,Silver
14570.0,281,29,218.06,4,3,4,11,Bronze
14572.0,4,262,2804.54,1,1,1,3,Platinum
14573.0,180,227,1639.8200000000002,4,1,2,7,Gold
14576.0,373,1,35.400000000000006,4,4,4,12,Bronze
14577.0,13,123,859.7100000000002,1,1,2,4,Platinum
14578.0,4,24,168.63,1,3,4,8,Gold
14581.0,17,17,138.6,1,4,4,9,Silver
14582.0,41,6,114.11,2,4,4,10,Silver
14583.0,6,302,986.9599999999999,1,1,2,4,Platinum
14584.0,170,98,1033.0600000000002,4,2,2,8,Gold
14585.0,51,29,157.05,2,3,4,9,Silver
14586.0,277,19,237.36,4,3,4,11,Bronze
14587.0,19,371,1580.29,2,1,2,5,Platinum
14589.0,372,3,39.75,4,4,4,12,Bronze
14591.0,16,176,1320.21,1,1,2,4,Platinum
14592.0,36,158,557.9399999999999,2,1,3,6,Gold
14593.0,22,151,617.15,2,1,3,6,Gold
14594.0,8,52,363.3299999999999,1,2,3,6,Gold
14595.0,20,102,1740.6000000000001,2,1,1,4,Platinum
14597.0,12,47,866.2400000000001,1,2,2,5,Platinum
14598.0,45,50,221.97,2,2,4,8,Gold
14600.0,306,25,393.33,4,3,3,10,Silver
14601.0,11,7,213.96000000000004,1,4,4,9,Silver
14603.0,275,2,660.0,4,4,3,11,Bronze
14606.0,2,2677,12076.15,1,1,1,3,Platinum
14607.0,16,81,16209.5,1,2,1,4,Platinum
14608.0,5,20,1785.1499999999999,1,3,1,5,Platinum
14609.0,73,4,601.5600000000001,3,4,3,10,Silver
14616.0,243,3,406.08000000000004,4,4,3,11,Bronze
14618.0,10,16,553.44,1,4,3,8,Gold
14619.0,246,20,394.43999999999994,4,3,3,10,Silver
14620.0,206,26,412.78000000000003,4,3,3,10,Silver
14621.0,2,92,1788.3600000000004,1,2,1,4,Platinum
14622.0,185,21,320.58,4,3,3,10,Silver
14623.0,33,133,886.7,2,1,2,5,Platinum
14624.0,58,13,225.84999999999997,3,4,4,11,Bronze
14625.0,197,53,899.63,4,2,2,8,Gold
14626.0,24,122,2791.27,2,1,1,4,Platinum
14628.0,92,24,671.9599999999999,3,3,2,8,Gold
14629.0,5,150,955.2600000000001,1,1,2,4,Platinum
14631.0,51,41,1006.98,2,3,2,7,Gold
14632.0,263,8,114.56,4,4,4,12,Bronze
14633.0,267,20,344.9000000000001,4,3,3,10,Silver
14636.0,37,28,609.8500000000001,2,3,3,8,Gold
14638.0,51,16,443.6,2,4,3,9,Silver
14639.0,53,172,2984.49,3,1,1,5,Platinum
14640.0,25,105,2107.38,2,1,1,4,Platinum
14641.0,22,7,110.46,2,4,4,10,Silver
14642.0,59,2,96.12,3,4,4,11,Bronze
14643.0,171,31,693.81,4,3,2,9,Silver
14644.0,68,26,830.76,3,3,2,8,Gold
14645.0,157,30,597.0899999999999,4,3,3,10,Silver
14646.0,2,2076,280206.02,1,1,1,3,Platinum
14647.0,202,28,236.04,4,3,4,11,Bronze
14649.0,5,186,1402.59,1,1,2,4,Platinum
14651.0,68,101,653.7499999999998,3,1,3,7,Gold
14652.0,78,29,114.18,3,3,4,10,Silver
14653.0,2,234,1926.6499999999999,1,1,1,3,Platinum
14655.0,9,49,1932.23,1,2,1,4,Platinum
14656.0,170,80,291.05,4,2,4,10,Silver
14657.0,18,126,848.22,1,1,2,4,Platinum
14658.0,6,29,247.14999999999998,1,3,4,8,Gold
14659.0,9,253,2529.93,1,1,1,3,Platinum
14660.0,87,30,285.73999999999995,3,3,4,10,Silver
14661.0,27,4,107.95,2,4,4,10,Silver
14662.0,29,157,741.3699999999999,2,1,2,5,Platinum
14664.0,20,98,636.24,2,2,3,7,Gold
14665.0,61,90,1835.6999999999998,3,2,1,6,Gold
14666.0,25,14,195.25,2,4,4,10,Silver
14667.0,11,567,9175.04,1,1,1,3,Platinum
14669.0,242,166,1259.2400000000002,4,1,2,7,Gold
14670.0,281,123,392.86,4,1,3,8,Gold
14672.0,235,61,765.55,4,2,2,8,Gold
14673.0,4,74,1736.4,1,2,1,4,Platinum
14675.0,17,97,596.36,1,2,3,6,Gold
14676.0,32,42,2548.2400000000002,2,2,1,5,Platinum
14680.0,26,258,28754.11,2,1,1,4,Platinum
14681.0,72,7,498.95,3,4,3,10,Silver
14682.0,188,2,52.0,4,4,4,12,Bronze
14684.0,26,390,1201.5099999999998,2,1,2,5,Platinum
14687.0,107,15,628.3799999999999,3,4,3,10,Silver
14688.0,8,324,5579.1,1,1,1,3,Platinum
14689.0,209,13,112.80000000000001,4,4,4,12,Bronze
14690.0,45,48,355.05000000000007,2,2,3,7,Gold
14691.0,31,71,2114.33,2,2,1,5,Platinum
14692.0,138,68,591.5500000000001,3,2,3,8,Gold
14693.0,265,8,172.9,4,4,4,12,Bronze
14696.0,5,130,2078.95,1,1,1,3,Platinum
14697.0,219,22,188.60999999999996,4,3,4,11,Bronze
14698.0,2,200,1217.27,1,1,2,4,Platinum
14699.0,215,8,109.13000000000001,4,4,4,12,Bronze
14700.0,33,112,2195.0999999999995,2,1,1,4,Platinum
14701.0,11,327,2526.09,1,1,1,3,Platinum
14702.0,2,342,3251.79,1,1,1,3,Platinum
14703.0,15,22,318.16999999999996,1,3,3,7,Gold
14704.0,12,393,1493.96,1,1,2,4,Platinum
14705.0,199,1,179.0,4,4,4,12,Bronze
14708.0,3,28,1126.37,1,3,2,6,Gold
14709.0,16,196,4921.040000000001,1,1,1,3,Platinum
14710.0,15,136,599.48,1,1,3,5,Platinum
14711.0,11,345,2839.62,1,1,1,3,Platinum
14712.0,30,25,917.07,2,3,2,7,Gold
14713.0,10,338,2662.2000000000003,1,1,1,3,Platinum
14714.0,25,10,160.19,2,4,4,10,Silver
14715.0,25,71,867.3800000000001,2,2,2,6,Gold
14716.0,44,51,307.50999999999993,2,2,3,7,Gold
14719.0,2,235,1581.8400000000001,1,1,2,4,Platinum
14720.0,6,37,663.8100000000002,1,3,3,7,Gold
14722.0,148,28,180.42,4,3,4,11,Bronze
14723.0,11,259,1122.3600000000001,1,1,2,4,Platinum
14725.0,25,47,655.5800000000002,2,2,3,7,Gold
14727.0,275,10,268.58,4,4,4,12,Bronze
14729.0,374,71,313.49000000000007,4,2,3,9,Silver
14730.0,2,462,1897.5700000000002,1,1,1,3,Platinum
14731.0,48,45,380.02000000000004,2,2,3,7,Gold
14732.0,9,147,2702.49,1,1,1,3,Platinum
14733.0,17,202,9585.91,1,1,1,3,Platinum
14735.0,4,194,6065.6900000000005,1,1,1,3,Platinum
14737.0,4,17,1164.55,1,4,2,7,Gold
14738.0,43,54,1314.45,2,2,2,6,Gold
14739.0,5,60,3902.2799999999997,1,2,1,4,Platinum
14740.0,198,89,1448.2099999999998,4,2,2,8,Gold
14741.0,12,59,1400.3400000000001,1,2,2,5,Platinum
14744.0,17,26,1099.98,1,3,2,6,Gold
14745.0,113,69,1220.2600000000002,3,2,2,7,Gold
14747.0,250,18,328.19999999999993,4,3,3,10,Silver
14748.0,30,89,1415.75,2,2,2,6,Gold
14752.0,44,5,389.63999999999993,2,4,3,9,Silver
14753.0,88,30,563.1499999999999,3,3,3,9,Silver
14754.0,45,41,638.05,2,3,3,8,Gold
14755.0,10,235,5010.280000000001,1,1,1,3,Platinum
14756.0,16,38,738.9599999999998,1,3,2,6,Gold
14757.0,76,19,420.50000000000006,3,3,3,9,Silver
14758.0,145,71,1484.06,4,2,2,8,Gold
14759.0,5,102,1625.97,1,1,2,4,Platinum
14760.0,298,5,89.2,4,4,4,12,Bronze
14761.0,59,11,255.89999999999998,3,4,4,11,Bronze
14762.0,264,21,300.52,4,3,4,11,Bronze
14764.0,47,6,278.3,2,4,4,10,Silver
14765.0,30,39,254.11,2,3,4,9,Silver
14766.0,9,135,2473.37,1,1,1,3,Platinum
14768.0,18,5,192.60000000000002,1,4,4,9,Silver
14769.0,3,1062,10416.98,1,1,1,3,Platinum
14770.0,233,52,876.42,4,2,2,8,Gold
14772.0,113,9,139.26,3,4,4,11,Bronze
14775.0,59,60,1011.8999999999999,3,2,2,7,Gold
14776.0,52,117,2538.2999999999997,3,1,1,5,Platinum
14778.0,128,35,730.8599999999999,3,3,2,8,Gold
14779.0,281,41,386.15,4,3,3,10,Silver
14780.0,55,27,447.68,3,3,3,9,Silver
14782.0,320,6,200.10000000000002,4,4,4,12,Bronze
14784.0,27,15,289.99,2,4,4,10,Silver
14785.0,11,3,77.4,1,4,4,9,Silver
14788.0,8,30,679.4399999999998,1,3,2,6,Gold
14789.0,29,6,197.64000000000001,2,4,4,10,Silver
14790.0,17,46,745.0600000000001,1,2,2,5,Platinum
14792.0,64,2,6.2,3,4,4,11,Bronze
14793.0,22,14,228.99,2,4,4,10,Silver
14794.0,3,80,1319.91,1,2,2,5,Platinum
14795.0,167,6,131.45,4,4,4,12,Bronze
14796.0,2,1132,7975.49,1,1,1,3,Platinum
14798.0,53,12,173.74,3,4,4,11,Bronze
14799.0,52,13,157.70000000000002,3,4,4,11,Bronze
14800.0,48,383,4331.790000000001,2,1,1,4,Platinum
14801.0,62,57,189.34,3,2,4,9,Silver
14803.0,163,44,845.55,4,2,2,8,Gold
14804.0,9,12,353.27,1,4,3,8,Gold
14805.0,16,46,546.4000000000001,1,2,3,6,Gold
14806.0,76,11,193.39,3,4,4,11,Bronze
14808.0,40,231,2718.6,2,1,1,4,Platinum
14810.0,41,254,2085.33,2,1,1,4,Platinum
14813.0,370,29,152.87999999999997,4,3,4,11,Bronze
14815.0,37,53,778.5,2,2,2,6,Gold
14816.0,198,4,271.85,4,4,4,12,Bronze
14817.0,201,63,1110.3400000000001,4,2,2,8,Gold
14818.0,74,48,657.8,3,2,3,8,Gold
14819.0,65,13,272.07,3,4,4,11,Bronze
14820.0,22,29,507.28999999999996,2,3,3,8,Gold
14821.0,367,2,48.800000000000004,4,4,4,12,Bronze
14823.0,181,70,321.42999999999995,4,2,3,9,Silver
14824.0,11,29,1127.7100000000003,1,3,2,6,Gold
14825.0,4,120,2221.0100000000007,1,1,1,3,Platinum
14828.0,197,17,2139.76,4,4,1,9,Silver
14829.0,30,42,697.55,2,2,2,6,Gold
14830.0,54,39,188.88,3,3,4,10,Silver
14834.0,18,67,1720.3,1,2,1,4,Platinum
14836.0,11,6,102.44999999999999,1,4,4,9,Silver
14837.0,90,108,1649.5000000000002,3,1,2,6,Gold
14840.0,268,4,62.85,4,4,4,12,Bronze
14841.0,54,138,3295.7599999999998,3,1,1,5,Platinum
14842.0,44,145,2824.6899999999996,2,1,1,4,Platinum
14844.0,64,130,3189.8100000000004,3,1,1,5,Platinum
14847.0,149,13,309.4,4,4,3,11,Bronze
14849.0,22,388,7930.54,2,1,1,4,Platinum
14850.0,312,21,325.75,4,3,3,10,Silver
14851.0,24,28,511.3499999999999,2,3,3,8,Gold
14852.0,59,143,2836.69,3,1,1,5,Platinum
14853.0,25,9,475.79999999999995,2,4,3,9,Silver
14854.0,79,126,2740.03,3,1,1,5,Platinum
14855.0,120,20,645.65,3,3,3,9,Silver
14856.0,37,65,1290.53,2,2,2,6,Gold
14857.0,60,60,1173.12,3,2,2,7,Gold
14859.0,13,58,1353.74,1,2,2,5,Platinum
14860.0,20,11,170.32,2,4,4,10,Silver
14861.0,53,6,125.79000000000002,3,4,4,11,Bronze
14862.0,26,48,841.2,2,2,2,6,Gold
14863.0,30,11,266.76,2,4,4,10,Silver
14865.0,8,4,52.2,1,4,4,9,Silver
14866.0,11,99,14389.900000000001,1,1,1,3,Platinum
14867.0,186,36,710.28,4,3,2,9,Silver
14868.0,4,144,2953.59,1,1,1,3,Platinum
14869.0,9,70,721.45,1,2,2,5,Platinum
14870.0,262,13,327.24999999999994,4,4,3,11,Bronze
14871.0,4,93,501.28,1,2,3,6,Gold
14873.0,211,28,519.6800000000001,4,3,3,10,Silver
14875.0,108,47,1465.3199999999997,3,2,2,7,Gold
14878.0,13,122,1476.0900000000001,1,1,2,4,Platinum
14880.0,78,46,690.59,3,2,2,7,Gold
14881.0,20,17,255.4,2,4,4,10,Silver
14882.0,27,11,589.7,2,4,3,9,Silver
14883.0,19,53,761.5899999999999,2,2,2,6,Gold
14885.0,132,15,765.3199999999999,3,4,2,9,Silver
14886.0,253,18,364.79999999999995,4,3,3,10,Silver
14887.0,80,6,1862.0,3,4,1,8,Gold
14888.0,208,20,369.2,4,3,3,10,Silver
14889.0,337,10,135.9,4,4,4,12,Bronze
14890.0,254,7,125.65,4,4,4,12,Bronze
14891.0,149,33,554.38,4,3,3,10,Silver
14893.0,10,73,1237.8500000000001,1,2,2,5,Platinum
14894.0,86,23,655.7499999999999,3,3,3,9,Silver
14895.0,8,498,11138.71,1,1,1,3,Platinum
14896.0,205,43,468.77000000000004,4,2,3,9,Silver
14897.0,8,55,1366.38,1,2,2,5,Platinum
14898.0,24,109,1269.31,2,1,2,5,Platinum
14901.0,12,96,1421.29,1,2,2,5,Platinum
14902.0,26,20,332.66,2,3,3,8,Gold
14903.0,22,350,2795.33,2,1,1,4,Platinum
14904.0,3,69,1025.44,1,2,2,5,Platinum
14905.0,158,17,616.15,4,4,3,11,Bronze
14907.0,4,165,3501.1000000000004,1,1,1,3,Platinum
14908.0,75,9,277.79999999999995,3,4,4,11,Bronze
14910.0,3,30,434.35,1,3,3,7,Gold
14911.0,2,5670,143711.16999999998,1,1,1,3,Platinum
14912.0,17,27,867.85,1,3,2,6,Gold
14913.0,36,87,1227.43,2,2,2,6,Gold
14915.0,92,12,307.48,3,4,3,10,Silver
14916.0,71,77,1268.98,3,2,2,7,Gold
14918.0,116,45,1610.1499999999996,3,2,2,7,Gold
14920.0,213,57,977.77,4,2,2,8,Gold
14921.0,31,78,1316.0700000000002,2,2,2,6,Gold
14923.0,51,44,749.1,2,2,2,6,Gold
14924.0,246,10,310.05,4,4,3,11,Bronze
14929.0,33,11,223.88,2,4,4,10,Silver
14930.0,109,127,2362.9600000000005,3,1,1,5,Platinum
14931.0,5,41,1257.68,1,3,2,6,Gold
14932.0,366,17,363.53,4,4,3,11,Bronze
14934.0,82,87,1890.94,3,2,1,6,Gold
14935.0,298,10,1784.71,4,4,1,9,Silver
14936.0,34,364,8137.020000000001,2,1,1,4,Platinum
14937.0,57,34,1621.88,3,3,2,8,Gold
14944.0,30,170,5900.25,2,1,1,4,Platinum
14946.0,15,3,100.9,1,4,4,9,Silver
14947.0,73,14,290.82000000000005,3,4,4,11,Bronze
14948.0,24,63,1101.97,2,2,2,6,Gold
14950.0,20,19,371.2,2,3,3,8,Gold
14951.0,80,20,311.69000000000005,3,3,3,9,Silver
14952.0,60,138,8099.489999999999,3,1,1,5,Platinum
14953.0,26,54,285.67,2,2,4,8,Gold
14954.0,13,77,294.84999999999997,1,2,4,7,Gold
14957.0,254,12,58.49,4,4,4,12,Bronze
14958.0,148,41,483.73,4,3,3,10,Silver
14959.0,65,59,695.4199999999998,3,2,2,7,Gold
14960.0,9,27,221.26999999999998,1,3,4,8,Gold
14961.0,11,312,7044.68,1,1,1,3,Platinum
14962.0,271,5,126.70000000000002,4,4,4,12,Bronze
14963.0,10,192,1472.34,1,1,2,4,Platinum
14964.0,248,13,206.21,4,4,4,12,Bronze
14965.0,97,81,596.09,3,2,3,8,Gold
14966.0,15,36,183.01999999999998,1,3,4,8,Gold
14967.0,50,6,463.8,2,4,3,9,Silver
14968.0,31,37,147.59000000000003,2,3,4,9,Silver
14970.0,69,34,1592.06,3,3,2,8,Gold
14971.0,36,155,1097.98,2,1,2,5,Platinum
14972.0,129,18,114.77,3,3,4,10,Silver
14973.0,108,32,1314.4499999999998,3,3,2,8,Gold
14974.0,38,17,89.94,2,4,4,10,Silver
14975.0,58,11,279.94,3,4,4,11,Bronze
14976.0,58,72,790.86,3,2,2,7,Gold
14978.0,73,214,1921.3700000000003,3,1,1,5,Platinum
14981.0,247,8,102.12,4,4,4,12,Bronze
14984.0,20,39,202.37,2,3,4,9,Silver
14985.0,199,83,292.01,4,2,4,10,Silver
14987.0,16,4,326.4,1,4,3,8,Gold
14988.0,212,40,334.53999999999996,4,3,3,10,Silver
14995.0,39,60,231.98000000000002,2,2,4,8,Gold
14997.0,47,26,546.2,2,3,3,8,Gold
14998.0,171,74,414.87,4,2,3,9,Silver
15000.0,48,77,490.52000000000004,2,2,3,7,Gold
15002.0,116,115,1641.7599999999998,3,1,2,6,Gold
15004.0,148,154,1220.77,4,1,2,7,Gold
15005.0,16,1112,6295.37,1,1,1,3,Platinum
15006.0,52,132,480.38000000000005,3,1,3,7,Gold
15007.0,160,12,156.91000000000003,4,4,4,12,Bronze
15009.0,13,180,1259.4299999999998,1,1,2,4,Platinum
15010.0,36,20,308.94,2,3,3,8,Gold
15012.0,54,122,405.04,3,1,3,7,Gold
15014.0,44,33,257.66999999999996,2,3,4,9,Silver
15016.0,173,20,170.04,4,3,4,11,Bronze
15017.0,34,20,125.58000000000001,2,3,4,9,Silver
15018.0,39,31,496.21,2,3,3,8,Gold
15019.0,267,66,252.81,4,2,4,10,Silver
15021.0,9,444,1871.77,1,1,1,3,Platinum
15022.0,12,121,852.39,1,1,2,4,Platinum
15023.0,4,553,6720.41,1,1,1,3,Platinum
15024.0,10,152,1636.4299999999998,1,1,2,4,Platinum
15025.0,34,67,361.96,2,2,3,7,Gold
15026.0,81,61,469.0,3,2,3,8,Gold
15027.0,31,35,1066.15,2,3,2,7,Gold
15028.0,9,48,627.1300000000001,1,2,3,6,Gold
15030.0,72,7,518.28,3,4,3,10,Silver
15031.0,5,110,653.19,1,1,3,5,Platinum
15032.0,257,52,4959.1,4,2,1,7,Gold
15033.0,5,501,2557.18,1,1,1,3,Platinum
15034.0,16,390,4274.16,1,1,1,3,Platinum
15035.0,90,27,252.73000000000002,3,3,4,10,Silver
15036.0,73,119,429.56,3,1,3,7,Gold
15038.0,59,125,685.74,3,1,2,6,Gold
15039.0,10,1477,19766.59,1,1,1,3,Platinum
15041.0,171,66,179.92999999999998,4,2,4,10,Silver
15042.0,200,5,135.93,4,4,4,12,Bronze
15043.0,32,3,537.0,2,4,3,9,Silver
15044.0,20,444,7634.7300000000005,2,1,1,4,Platinum
15045.0,152,12,735.6600000000001,4,4,2,10,Silver
15046.0,10,201,5090.42,1,1,1,3,Platinum
15047.0,270,22,343.61999999999995,4,3,3,10,Silver
15048.0,66,94,381.0,3,2,3,8,Gold
15049.0,274,3,121.17000000000002,4,4,4,12,Bronze
15050.0,26,76,1737.69,2,2,1,5,Platinum
15051.0,24,142,1383.3600000000001,2,1,2,5,Platinum
15052.0,320,28,207.73000000000002,4,3,4,11,Bronze
15053.0,5,69,693.9499999999999,1,2,2,5,Platinum
15054.0,13,114,302.1,1,1,4,6,Gold
15057.0,276,25,1489.5,4,3,2,9,Silver
15058.0,26,266,2102.54,2,1,1,4,Platinum
15059.0,41,237,1337.7199999999998,2,1,2,5,Platinum
15060.0,9,115,294.25000000000006,1,1,4,6,Gold
15061.0,4,403,54534.14,1,1,1,3,Platinum
15062.0,72,57,987.86,3,2,2,7,Gold
15063.0,214,5,370.79999999999995,4,4,3,11,Bronze
15065.0,38,155,3158.13,2,1,1,4,Platinum
15066.0,54,42,893.59,3,2,2,7,Gold
15067.0,79,82,1744.76,3,2,1,6,Gold
15068.0,47,104,553.36,2,1,3,6,Gold
15069.0,180,70,1109.5300000000002,4,2,2,8,Gold
15070.0,373,1,106.2,4,4,4,12,Bronze
15071.0,94,26,982.07,3,3,2,8,Gold
15073.0,10,54,1043.4099999999999,1,2,2,5,Platinum
15074.0,106,41,735.6700000000001,3,3,2,8,Gold
15075.0,78,27,773.03,3,3,2,8,Gold
15076.0,173,49,880.8499999999999,4,2,2,8,Gold
15078.0,8,440,9743.11,1,1,1,3,Platinum
15079.0,213,47,895.61,4,2,2,8,Gold
15081.0,23,33,504.79999999999995,2,3,3,8,Gold
15083.0,257,5,88.19999999999999,4,4,4,12,Bronze
15087.0,282,15,306.94,4,4,3,11,Bronze
15088.0,22,57,1160.0699999999997,2,2,2,6,Gold
15089.0,11,145,2420.84,1,1,1,3,Platinum
15090.0,309,23,381.32,4,3,3,10,Silver
15091.0,68,30,480.71,3,3,3,9,Silver
15092.0,216,26,457.80999999999995,4,3,3,10,Silver
15093.0,19,108,4597.0199999999995,2,1,1,4,Platinum
15095.0,104,47,1370.6,3,2,2,7,Gold
15096.0,43,11,219.39,2,4,4,10,Silver
15097.0,5,25,248.07999999999998,1,3,4,8,Gold
15098.0,183,3,39916.5,4,4,1,9,Silver
15099.0,85,23,410.48,3,3,3,9,Silver
15100.0,334,3,876.0,4,4,2,10,Silver
15101.0,9,8,317.53,1,4,3,8,Gold
15103.0,32,35,703.3599999999999,2,3,2,7,Gold
15104.0,197,67,993.5400000000001,4,2,2,8,Gold
15105.0,19,101,2298.9300000000003,2,1,1,4,Platinum
15106.0,18,100,1422.52,1,1,2,4,Platinum
15107.0,312,16,319.5,4,4,3,11,Bronze
15108.0,142,60,1300.25,3,2,2,7,Gold
15109.0,246,28,484.9500000000001,4,3,3,10,Silver
15110.0,24,35,996.1,2,3,2,7,Gold
15111.0,30,84,1567.4799999999998,2,2,2,6,Gold
15113.0,10,97,3509.4299999999994,1,2,1,4,Platinum
15114.0,31,197,2760.5599999999995,2,1,1,4,Platinum
15115.0,19,21,340.11,2,3,3,8,Gold
15116.0,18,45,1352.75,1,2,2,5,Platinum
15117.0,15,79,1551.7800000000002,1,2,2,5,Platinum
15118.0,135,1,244.8,3,4,4,11,Bronze
15119.0,246,14,266.4,4,4,4,12,Bronze
15120.0,134,21,358.8199999999999,3,3,3,9,Silver
15121.0,51,28,457.72,2,3,3,8,Gold
15122.0,115,82,1633.7799999999997,3,2,2,7,Gold
15123.0,8,106,2199.3100000000004,1,1,1,3,Platinum
15124.0,23,15,184.19000000000003,2,4,4,10,Silver
15125.0,26,127,11528.480000000001,2,1,1,4,Platinum
15127.0,66,16,406.53000000000003,3,4,3,10,Silver
15128.0,61,102,1471.0,3,1,2,6,Gold
15129.0,51,84,3447.4,2,2,1,5,Platinum
15130.0,170,22,330.11000000000007,4,3,3,10,Silver
15132.0,19,52,977.93,2,2,2,6,Gold
15133.0,128,29,982.4199999999998,3,3,2,8,Gold
15134.0,15,73,1387.99,1,2,2,5,Platinum
15135.0,240,9,139.04999999999998,4,4,4,12,Bronze
15136.0,3,68,1286.7000000000003,1,2,2,5,Platinum
15139.0,240,13,178.96,4,4,4,12,Bronze
15140.0,53,80,2354.25,3,2,1,6,Gold
15142.0,47,26,498.74000000000007,2,3,3,8,Gold
15143.0,226,14,259.45,4,4,4,12,Bronze
15144.0,9,217,6580.4400000000005,1,1,1,3,Platinum
15145.0,5,67,1194.7300000000002,1,2,2,5,Platinum
15146.0,165,91,1327.16,4,2,2,8,Gold
15147.0,241,28,623.5,4,3,3,10,Silver
15148.0,11,20,301.29,1,3,4,8,Gold
15149.0,134,23,520.8,3,3,3,9,Silver
15150.0,18,341,5291.33,1,1,1,3,Platinum
15152.0,10,271,4745.6900000000005,1,1,1,3,Platinum
15153.0,32,22,329.25,2,3,3,8,Gold
15154.0,76,71,254.27999999999997,3,2,4,9,Silver
15156.0,2,55,961.4899999999999,1,2,2,5,Platinum
15157.0,4,125,1936.0700000000004,1,1,1,3,Platinum
15158.0,46,7,401.4000000000001,2,4,3,9,Silver
15159.0,2,710,18641.010000000002,1,1,1,3,Platinum
15160.0,358,4,158.16000000000003,4,4,4,12,Bronze
15163.0,19,29,304.4699999999999,2,3,4,9,Silver
15164.0,69,101,824.58,3,1,2,6,Gold
15165.0,374,27,487.75,4,3,3,10,Silver
15167.0,321,39,158.79999999999998,4,3,4,11,Bronze
15168.0,26,5,106.56,2,4,4,10,Silver
15171.0,332,5,1289.5,4,4,2,10,Silver
15172.0,9,110,1624.05,1,1,2,4,Platinum
15174.0,323,11,135.75,4,4,4,12,Bronze
15175.0,72,23,224.14000000000004,3,3,4,10,Silver
15178.0,261,3,40.5,4,4,4,12,Bronze
15179.0,19,93,2206.9500000000003,2,2,1,5,Platinum
15180.0,368,6,87.5,4,4,4,12,Bronze
15181.0,67,16,689.48,3,4,2,9,Silver
15182.0,155,29,622.8499999999998,4,3,3,10,Silver
15184.0,30,62,402.2,2,2,3,7,Gold
15185.0,71,21,310.62,3,3,3,9,Silver
15186.0,15,19,411.41,1,3,3,7,Gold
15187.0,2,91,4777.180000000001,1,2,1,4,Platinum
15189.0,2,212,16225.390000000003,1,1,1,3,Platinum
15192.0,120,51,1044.3200000000002,3,2,2,7,Gold
15193.0,61,19,499.31999999999994,3,3,3,9,Silver
15194.0,4,310,7616.530000000001,1,1,1,3,Platinum
15195.0,3,1,3861.0,1,4,1,6,Gold
15197.0,11,32,1079.6100000000001,1,3,2,6,Gold
15198.0,93,10,193.64,3,4,4,11,Bronze
15199.0,60,13,1268.6999999999998,3,4,2,9,Silver
15201.0,88,69,1236.54,3,2,2,7,Gold
15203.0,26,142,1827.8,2,1,1,4,Platinum
